GAME_ID,home_team_id,home_team_name,away_team_id,away_team_name,pts_diff,ast_diff,blk_diff,fg_pct_diff,plus_minus_diff,reb_diff,stl_diff,tov_diff,home_win
0022201018,1610612759,San Antonio Spurs,1610612760,Oklahoma City Thunder,-12,-2,4,-0.0040000000000000036,-24,-5,-5,10,0
0022201019,1610612747,Los Angeles Lakers,1610612752,New York Knicks,-4,6,-1,0.006000000000000005,-8,-9,-2,0,0
0022201020,1610612765,Detroit Pistons,1610612754,Indiana Pacers,20,5,0,0.061,40,10,3,-1,1
0022201021,1610612737,Atlanta Hawks,1610612750,Minnesota Timberwolves,-21,-22,-6,-0.13299999999999995,-42,14,-6,3,0
0022201022,1610612748,Miami Heat,1610612762,Utah Jazz,4,-11,0,-0.009999999999999953,8,-11,5,-5,1
0022201023,1610612742,Dallas Mavericks,1610612763,Memphis Grizzlies,-16,0,0,-0.069,-32,-6,-6,-3,0
0022201024,1610612745,Houston Rockets,1610612738,Boston Celtics,2,8,-3,-0.0040000000000000036,4,10,2,-3,1
0022201025,1610612744,Golden State Warriors,1610612756,Phoenix Suns,11,3,2,0.05800000000000005,22,-6,0,2,1
0022201026,1610612758,Sacramento Kings,1610612749,Milwaukee Bucks,-9,2,-2,-0.13899999999999996,-18,2,2,-4,0
0022201027,1610612766,Charlotte Hornets,1610612739,Cleveland Cavaliers,-16,-1,2,0.05499999999999994,-32,10,-5,13,0
0022201028,1610612764,Washington Wizards,1610612765,Detroit Pistons,20,6,6,0.134,40,4,1,4,1
0022201029,1610612761,Toronto Raptors,1610612743,Denver Nuggets,15,-4,-2,-0.026000000000000023,30,12,1,-3,1
0022201030,1610612740,New Orleans Pelicans,1610612747,Los Angeles Lakers,-15,-1,1,-0.059,-30,-11,1,-6,0
0022201031,1610612760,Oklahoma City Thunder,1610612751,Brooklyn Nets,14,-3,-5,0.028000000000000025,28,5,6,-6,1
0022201032,1610612759,San Antonio Spurs,1610612753,Orlando Magic,18,15,5,0.11099999999999993,36,5,-1,6,1
0022201033,1610612756,Phoenix Suns,1610612749,Milwaukee Bucks,-12,-1,-3,-0.03899999999999998,-24,-5,-1,-2,0
0022201034,1610612757,Portland Trail Blazers,1610612752,New York Knicks,-16,-1,-5,-0.135,-32,-14,0,-1,0
0022201035,1610612739,Cleveland Cavaliers,1610612755,Philadelphia 76ers,-9,-4,-4,-0.049000000000000044,-18,-13,-2,-8,0
0022201036,1610612748,Miami Heat,1610612763,Memphis Grizzlies,19,4,4,0.09299999999999997,38,2,2,-3,1
0022201037,1610612741,Chicago Bulls,1610612758,Sacramento Kings,-3,2,1,-0.09499999999999997,-6,3,7,-5,0
0022201038,1610612745,Houston Rockets,1610612747,Los Angeles Lakers,4,1,0,0.15000000000000002,8,15,-2,8,1
0022201039,1610612750,Minnesota Timberwolves,1610612738,Boston Celtics,-2,7,-3,0.034999999999999976,-4,2,-4,2,0
0022201040,1610612759,San Antonio Spurs,1610612742,Dallas Mavericks,-9,3,0,-0.05399999999999999,-18,-5,3,-9,0
0022201041,1610612746,LA Clippers,1610612744,Golden State Warriors,8,2,0,-0.07800000000000007,16,8,6,-8,1
0022201042,1610612765,Detroit Pistons,1610612743,Denver Nuggets,-19,-5,-4,-0.069,-38,-10,-1,7,0
0022201043,1610612751,Brooklyn Nets,1610612758,Sacramento Kings,-5,-2,-1,0.022999999999999965,-10,-16,6,-5,0
0022201044,1610612761,Toronto Raptors,1610612760,Oklahoma City Thunder,17,11,2,0.059,34,20,5,-3,1
0022201045,1610612749,Milwaukee Bucks,1610612754,Indiana Pacers,-16,-10,1,-0.029000000000000026,-32,2,0,2,0
0022201046,1610612756,Phoenix Suns,1610612753,Orlando Magic,3,1,2,-0.02200000000000002,6,-12,0,-5,1
0022201047,1610612766,Charlotte Hornets,1610612755,Philadelphia 76ers,-39,-4,-3,-0.16299999999999998,-78,-27,1,-1,0
0022201048,1610612737,Atlanta Hawks,1610612744,Golden State Warriors,8,-1,-1,-0.010000000000000009,16,-9,1,-6,1
0022201049,1610612739,Cleveland Cavaliers,1610612764,Washington Wizards,23,9,1,0.09100000000000003,46,3,4,-6,1
0022201050,1610612741,Chicago Bulls,1610612750,Minnesota Timberwolves,8,-10,-2,0.08300000000000002,16,-3,3,-4,1
0022201051,1610612745,Houston Rockets,1610612740,New Orleans Pelicans,2,-2,-2,0.013000000000000012,4,17,1,4,1
0022201052,1610612759,San Antonio Spurs,1610612763,Memphis Grizzlies,-6,4,-5,-0.08699999999999997,-12,2,-2,3,0
0022201053,1610612757,Portland Trail Blazers,1610612738,Boston Celtics,-14,-9,2,0.010000000000000009,-28,-15,0,1,0
0022201054,1610612747,Los Angeles Lakers,1610612742,Dallas Mavericks,-1,-4,-1,0.006000000000000005,-2,7,0,-3,0
0022201055,1610612752,New York Knicks,1610612743,Denver Nuggets,6,-7,2,-0.018000000000000016,12,10,6,-1,1
0022201056,1610612746,LA Clippers,1610612753,Orlando Magic,-5,0,-2,-0.032999999999999974,-10,-2,-5,-3,0
0022201057,1610612754,Indiana Pacers,1610612755,Philadelphia 76ers,-20,-3,-1,-0.09699999999999998,-40,11,-6,9,0
0022201058,1610612761,Toronto Raptors,1610612750,Minnesota Timberwolves,15,-4,1,0.07400000000000001,30,3,6,0,1
0022201059,1610612764,Washington Wizards,1610612758,Sacramento Kings,-14,-7,-2,-0.10700000000000004,-28,2,-1,2,0
0022201060,1610612741,Chicago Bulls,1610612748,Miami Heat,14,11,3,0.13599999999999995,28,-7,4,0,1
0022201061,1610612763,Memphis Grizzlies,1610612744,Golden State Warriors,14,8,-3,0.11800000000000005,28,-3,2,-6,1
0022201062,1610612762,Utah Jazz,1610612738,Boston Celtics,1,-1,3,-0.043999999999999984,2,16,1,-1,1
0022201063,1610612751,Brooklyn Nets,1610612743,Denver Nuggets,-6,-5,0,-0.062,-12,-7,5,-5,0
0022201064,1610612760,Oklahoma City Thunder,1610612756,Phoenix Suns,4,-11,-6,0.02200000000000002,8,4,1,2,1
0022201065,1610612759,San Antonio Spurs,1610612737,Atlanta Hawks,8,5,1,0.06800000000000006,16,-10,5,0,1
0022201066,1610612765,Detroit Pistons,1610612748,Miami Heat,-12,-7,-2,-0.01799999999999996,-24,-3,0,3,0
0022201067,1610612745,Houston Rockets,1610612740,New Orleans Pelicans,-10,-13,-2,-0.08600000000000002,-20,-3,-3,3,0
0022201068,1610612749,Milwaukee Bucks,1610612761,Toronto Raptors,7,10,4,0.08000000000000002,14,4,-3,5,1
0022201069,1610612757,Portland Trail Blazers,1610612746,LA Clippers,-15,-2,6,-0.006000000000000005,-30,-9,-4,5,0
0022201070,1610612747,Los Angeles Lakers,1610612753,Orlando Magic,6,1,6,0.06,12,8,-6,7,1
0022201071,1610612766,Charlotte Hornets,1610612754,Indiana Pacers,6,-1,0,0.0050000000000000044,12,-11,7,-11,1
0022201072,1610612755,Philadelphia 76ers,1610612741,Chicago Bulls,-4,8,1,0.007000000000000006,-8,12,-4,10,0
0022201073,1610612752,New York Knicks,1610612750,Minnesota Timberwolves,-6,-8,-1,-0.049000000000000044,-12,0,-2,2,0
0022201074,1610612745,Houston Rockets,1610612744,Golden State Warriors,-13,-17,-4,-0.08100000000000002,-26,-7,2,-2,0
0022201075,1610612763,Memphis Grizzlies,1610612742,Dallas Mavericks,4,-1,-1,-0.0030000000000000027,8,13,0,-1,1
0022201076,1610612762,Utah Jazz,1610612758,Sacramento Kings,8,5,5,0.10000000000000003,16,5,-2,6,1
0022201077,1610612753,Orlando Magic,1610612764,Washington Wizards,10,-3,1,0.03200000000000003,20,9,0,2,1
0022201078,1610612737,Atlanta Hawks,1610612765,Detroit Pistons,22,6,4,0.05600000000000005,44,26,-3,1,1
0022201079,1610612751,Brooklyn Nets,1610612739,Cleveland Cavaliers,-6,2,2,-0.06,-12,15,0,3,0
0022201080,1610612740,New Orleans Pelicans,1610612759,San Antonio Spurs,35,9,-1,0.21100000000000008,70,12,0,0,1
0022201081,1610612758,Sacramento Kings,1610612738,Boston Celtics,-23,-8,1,-0.052000000000000046,-46,-1,-6,8,0
0022201082,1610612746,LA Clippers,1610612760,Oklahoma City Thunder,-1,2,-2,0.057999999999999996,-2,-1,7,2,0
0022201083,1610612764,Washington Wizards,1610612743,Denver Nuggets,-14,-8,2,0.0,-28,-4,-3,-3,0
0022201084,1610612748,Miami Heat,1610612752,New York Knicks,7,-1,-4,0.05799999999999994,14,-13,2,-7,1
0022201085,1610612761,Toronto Raptors,1610612754,Indiana Pacers,-4,-6,2,-0.12000000000000005,-8,1,7,-8,0
0022201086,1610612742,Dallas Mavericks,1610612744,Golden State Warriors,-2,-6,-3,-0.062000000000000055,-4,-13,0,-3,0
0022201087,1610612741,Chicago Bulls,1610612755,Philadelphia 76ers,-25,-12,0,-0.066,-50,-2,-2,1,0
0022201088,1610612763,Memphis Grizzlies,1610612745,Houston Rockets,5,0,1,0.0010000000000000009,10,-12,2,-5,1
0022201089,1610612749,Milwaukee Bucks,1610612759,San Antonio Spurs,36,-2,-2,0.133,72,8,3,-4,1
0022201090,1610612750,Minnesota Timberwolves,1610612737,Atlanta Hawks,1,-1,-3,-0.040000000000000036,2,1,1,-6,1
0022201091,1610612762,Utah Jazz,1610612757,Portland Trail Blazers,-12,-4,0,-0.008000000000000007,-24,4,-5,8,0
0022201092,1610612747,Los Angeles Lakers,1610612756,Phoenix Suns,11,4,-4,0.09000000000000002,22,-3,0,-2,1
0022201093,1610612753,Orlando Magic,1610612752,New York Knicks,5,-1,-1,0.040000000000000036,10,-1,0,3,1
0022201094,1610612751,Brooklyn Nets,1610612739,Cleveland Cavaliers,-2,0,0,0.009000000000000008,-4,2,0,6,0
0022201095,1610612740,New Orleans Pelicans,1610612766,Charlotte Hornets,19,2,-4,0.0010000000000000009,38,14,3,-6,1
0022201096,1610612746,LA Clippers,1610612760,Oklahoma City Thunder,22,10,2,0.11900000000000005,44,2,3,1,1
0022201097,1610612738,Boston Celtics,1610612754,Indiana Pacers,25,4,2,0.008999999999999952,50,5,2,-2,1
0022201098,1610612764,Washington Wizards,1610612759,San Antonio Spurs,12,-6,4,0.09499999999999997,24,2,-1,5,1
0022201099,1610612761,Toronto Raptors,1610612765,Detroit Pistons,21,2,5,-0.020000000000000018,42,7,4,-11,1
0022201100,1610612763,Memphis Grizzlies,1610612745,Houston Rockets,37,11,4,0.07299999999999995,74,-3,5,-5,1
0022201101,1610612742,Dallas Mavericks,1610612766,Charlotte Hornets,-8,-7,0,0.0050000000000000044,-16,2,-4,3,0
0022201102,1610612762,Utah Jazz,1610612749,Milwaukee Bucks,-28,-14,-6,-0.17100000000000004,-56,1,0,-2,0
0022201103,1610612744,Golden State Warriors,1610612755,Philadelphia 76ers,8,4,-1,-0.010000000000000009,16,11,-5,1,1
0022201104,1610612757,Portland Trail Blazers,1610612741,Chicago Bulls,-28,-10,-3,-0.14099999999999996,-56,-16,4,-3,0
0022201105,1610612758,Sacramento Kings,1610612756,Phoenix Suns,8,-4,-4,-0.01100000000000001,16,-10,4,-8,1
0022201106,1610612747,Los Angeles Lakers,1610612760,Oklahoma City Thunder,5,-1,-1,0.027000000000000024,10,8,3,1,1
0022201107,1610612737,Atlanta Hawks,1610612754,Indiana Pacers,13,0,1,0.010000000000000009,26,10,3,-4,1
0022201108,1610612748,Miami Heat,1610612751,Brooklyn Nets,-29,-8,-2,-0.019000000000000017,-58,-13,-1,6,0
0022201109,1610612743,Denver Nuggets,1610612749,Milwaukee Bucks,23,2,1,0.08500000000000002,46,8,-3,2,1
0022201110,1610612756,Phoenix Suns,1610612755,Philadelphia 76ers,20,14,2,0.069,40,9,1,-5,1
0022201111,1610612758,Sacramento Kings,1610612762,Utah Jazz,8,0,-6,-0.05299999999999999,16,-3,8,-8,1
0022201112,1610612746,LA Clippers,1610612740,New Orleans Pelicans,-21,-7,3,-0.01100000000000001,-42,-14,-2,4,0
0022201113,1610612766,Charlotte Hornets,1610612742,Dallas Mavericks,6,9,-5,0.062,12,21,-2,6,1
0022201114,1610612747,Los Angeles Lakers,1610612741,Chicago Bulls,-10,-8,2,-0.03300000000000003,-20,-4,-3,9,0
0022201115,1610612737,Atlanta Hawks,1610612763,Memphis Grizzlies,-4,-1,-2,-0.08000000000000002,-8,9,-4,-1,0
0022201116,1610612738,Boston Celtics,1610612759,San Antonio Spurs,44,7,11,0.19999999999999996,88,23,-3,5,1
0022201117,1610612739,Cleveland Cavaliers,1610612745,Houston Rockets,17,0,6,0.03199999999999997,34,5,-1,-8,1
0022201118,1610612753,Orlando Magic,1610612751,Brooklyn Nets,13,13,-5,0.12200000000000005,26,3,0,-4,1
0022201119,1610612761,Toronto Raptors,1610612764,Washington Wizards,10,-3,4,0.017000000000000015,20,8,7,-5,1
0022201120,1610612757,Portland Trail Blazers,1610612760,Oklahoma City Thunder,-6,-5,5,0.03999999999999998,-12,-5,-8,7,0
0022201121,1610612744,Golden State Warriors,1610612750,Minnesota Timberwolves,-3,0,0,-0.010000000000000009,-6,-12,-1,-1,0
0022201122,1610612765,Detroit Pistons,1610612749,Milwaukee Bucks,-9,-6,-4,-0.02799999999999997,-18,-3,0,1,0
0022201123,1610612754,Indiana Pacers,1610612742,Dallas Mavericks,-23,-9,-5,-0.14699999999999996,-46,10,-1,1,0
0022201124,1610612752,New York Knicks,1610612745,Houston Rockets,22,11,4,0.09799999999999998,44,-1,5,-3,1
0022201125,1610612762,Utah Jazz,1610612756,Phoenix Suns,-14,-6,0,0.016000000000000014,-28,-2,-5,6,0
0022201126,1610612743,Denver Nuggets,1610612755,Philadelphia 76ers,5,16,1,0.02300000000000002,10,2,-2,1,1
0022201127,1610612757,Portland Trail Blazers,1610612740,New Orleans Pelicans,-34,-16,-4,-0.18099999999999994,-68,-24,1,-5,0
0022201128,1610612758,Sacramento Kings,1610612750,Minnesota Timberwolves,-4,-17,1,-0.04799999999999999,-8,2,-2,4,0
0022201129,1610612746,LA Clippers,1610612741,Chicago Bulls,12,15,1,0.05599999999999994,24,3,1,3,1
0022201130,1610612764,Washington Wizards,1610612738,Boston Celtics,19,4,-5,0.061000000000000054,38,5,2,-1,1
0022201131,1610612737,Atlanta Hawks,1610612739,Cleveland Cavaliers,2,5,-3,-0.043999999999999984,4,11,0,7,1
0022201132,1610612761,Toronto Raptors,1610612748,Miami Heat,14,14,4,0.08399999999999996,28,4,2,-7,1
0022201133,1610612763,Memphis Grizzlies,1610612753,Orlando Magic,5,2,-2,0.067,10,2,2,1,1
0022201134,1610612760,Oklahoma City Thunder,1610612766,Charlotte Hornets,-3,-9,-4,-0.03200000000000003,-6,-13,5,-7,0
0022201135,1610612744,Golden State Warriors,1610612740,New Orleans Pelicans,11,2,0,0.056999999999999995,22,0,5,0,1
0022201136,1610612754,Indiana Pacers,1610612749,Milwaukee Bucks,-13,8,-1,-0.09899999999999998,-26,-23,4,-11,0
0022201137,1610612751,Brooklyn Nets,1610612745,Houston Rockets,9,12,7,0.06800000000000006,18,-11,-5,2,1
0022201138,1610612752,New York Knicks,1610612748,Miami Heat,9,2,3,0.056999999999999995,18,12,3,5,1
0022201139,1610612755,Philadelphia 76ers,1610612742,Dallas Mavericks,8,2,1,0.0050000000000000044,16,3,6,-3,1
0022201140,1610612741,Chicago Bulls,1610612747,Los Angeles Lakers,-11,9,1,-0.01200000000000001,-22,-13,0,-2,0
0022201141,1610612763,Memphis Grizzlies,1610612746,LA Clippers,-9,-2,0,-0.09899999999999998,-18,13,0,-3,0
0022201142,1610612760,Oklahoma City Thunder,1610612765,Detroit Pistons,1,-8,0,-0.05199999999999999,2,-4,6,-8,1
0022201143,1610612759,San Antonio Spurs,1610612762,Utah Jazz,-11,3,-2,-0.07000000000000006,-22,-6,5,-1,0
0022201144,1610612756,Phoenix Suns,1610612750,Minnesota Timberwolves,7,-1,4,-0.027000000000000024,14,-6,7,-13,1
0022201145,1610612757,Portland Trail Blazers,1610612758,Sacramento Kings,-40,-12,2,-0.134,-80,-14,-4,4,0
0022201146,1610612749,Milwaukee Bucks,1610612738,Boston Celtics,-41,-6,-4,-0.18400000000000005,-82,-2,-4,4,0
0022201147,1610612743,Denver Nuggets,1610612740,New Orleans Pelicans,-19,-1,4,-0.07499999999999996,-38,-6,-2,-2,0
0022201148,1610612766,Charlotte Hornets,1610612741,Chicago Bulls,-30,2,1,-0.055999999999999994,-60,-6,-9,15,0
0022201149,1610612754,Indiana Pacers,1610612760,Oklahoma City Thunder,4,9,1,-0.01799999999999996,8,11,-5,5,1
0022201150,1610612755,Philadelphia 76ers,1610612761,Toronto Raptors,7,2,3,0.062000000000000055,14,3,1,5,1
0022201151,1610612764,Washington Wizards,1610612753,Orlando Magic,-7,-2,-9,-0.10999999999999999,-14,3,3,2,0
0022201152,1610612738,Boston Celtics,1610612762,Utah Jazz,8,4,-3,-0.04099999999999998,16,-10,5,-6,1
0022201153,1610612751,Brooklyn Nets,1610612737,Atlanta Hawks,17,10,0,0.12800000000000006,34,-5,3,2,1
0022201154,1610612739,Cleveland Cavaliers,1610612752,New York Knicks,-14,9,4,-0.015000000000000013,-28,-15,-4,0,0
0022201155,1610612745,Houston Rockets,1610612765,Detroit Pistons,6,-6,-2,-0.024999999999999967,12,6,2,0,1
0022201156,1610612763,Memphis Grizzlies,1610612746,LA Clippers,14,-1,-1,0.07,28,1,6,-3,1
0022201157,1610612750,Minnesota Timberwolves,1610612747,Los Angeles Lakers,-12,-3,-1,-0.068,-24,-14,0,0,0
0022201158,1610612744,Golden State Warriors,1610612759,San Antonio Spurs,15,10,0,0.04299999999999998,30,-1,-3,0,1
0022201159,1610612757,Portland Trail Blazers,1610612758,Sacramento Kings,-24,-9,-1,-0.14300000000000002,-48,-8,-2,7,0
0022201160,1610612756,Phoenix Suns,1610612743,Denver Nuggets,7,9,2,0.019999999999999962,14,0,-3,5,1
0022201161,1610612748,Miami Heat,1610612742,Dallas Mavericks,7,-5,-2,-0.08699999999999997,14,5,3,-3,1
0022201162,1610612740,New Orleans Pelicans,1610612746,LA Clippers,8,-4,1,-0.006000000000000005,16,3,1,-6,1
0022201163,1610612766,Charlotte Hornets,1610612761,Toronto Raptors,-20,-12,-2,-0.04400000000000004,-40,-8,-5,10,0
0022201164,1610612751,Brooklyn Nets,1610612762,Utah Jazz,1,1,1,0.0020000000000000018,2,-12,1,-2,1
0022201165,1610612741,Chicago Bulls,1610612763,Memphis Grizzlies,21,0,3,0.068,42,-11,8,-15,1
0022201166,1610612750,Minnesota Timberwolves,1610612757,Portland Trail Blazers,-2,0,2,0.01899999999999996,-4,5,-9,8,0
0022201167,1610612737,Atlanta Hawks,1610612742,Dallas Mavericks,2,4,0,-0.04400000000000004,4,6,6,-3,1
0022201168,1610612752,New York Knicks,1610612764,Washington Wizards,9,5,-1,0.029000000000000026,18,1,3,-7,1
0022201169,1610612753,Orlando Magic,1610612765,Detroit Pistons,26,8,5,0.16299999999999998,52,3,7,0,1
0022201170,1610612758,Sacramento Kings,1610612759,San Antonio Spurs,-8,-7,2,-0.05500000000000005,-16,-9,1,-3,0
0022201171,1610612745,Houston Rockets,1610612747,Los Angeles Lakers,-25,-13,-4,-0.12800000000000006,-50,-7,0,4,0
0022201172,1610612760,Oklahoma City Thunder,1610612756,Phoenix Suns,-10,-10,-6,-0.15899999999999997,-20,3,3,-5,0
0022201173,1610612739,Cleveland Cavaliers,1610612754,Indiana Pacers,10,2,1,0.05499999999999999,20,-1,2,-4,1
0022201174,1610612749,Milwaukee Bucks,1610612755,Philadelphia 76ers,13,9,3,0.11499999999999994,26,6,5,1,1
0022201175,1610612743,Denver Nuggets,1610612744,Golden State Warriors,2,-2,3,0.03999999999999998,4,-10,2,-2,1
0022201176,1610612766,Charlotte Hornets,1610612761,Toronto Raptors,-20,0,-3,-0.008999999999999952,-40,1,-10,11,0
0022201177,1610612765,Detroit Pistons,1610612748,Miami Heat,-13,-5,0,-0.020000000000000018,-26,2,-7,6,0
0022201178,1610612753,Orlando Magic,1610612739,Cleveland Cavaliers,-4,2,-6,0.006000000000000005,-8,17,3,4,0
0022201179,1610612764,Washington Wizards,1610612749,Milwaukee Bucks,-12,-3,-3,-0.038000000000000034,-24,-14,1,-9,0
0022201180,1610612751,Brooklyn Nets,1610612750,Minnesota Timberwolves,-5,0,2,-0.04899999999999999,-10,-4,-1,-2,0
0022201181,1610612755,Philadelphia 76ers,1610612738,Boston Celtics,2,-7,3,0.08200000000000002,4,-6,-1,4,1
0022201182,1610612741,Chicago Bulls,1610612737,Atlanta Hawks,-18,-10,-1,-0.09700000000000003,-36,-16,3,-9,0
0022201183,1610612745,Houston Rockets,1610612743,Denver Nuggets,21,-3,-10,-0.009999999999999953,42,8,3,-7,1
0022201184,1610612763,Memphis Grizzlies,1610612757,Portland Trail Blazers,10,7,-2,0.04999999999999999,20,0,-2,2,1
0022201185,1610612740,New Orleans Pelicans,1610612758,Sacramento Kings,-18,-15,0,-0.065,-36,-6,-2,2,0
0022201186,1610612762,Utah Jazz,1610612747,Los Angeles Lakers,-2,2,-4,0.02200000000000002,-4,-3,-2,2,0
0022201187,1610612744,Golden State Warriors,1610612760,Oklahoma City Thunder,11,2,5,0.02200000000000002,22,16,2,4,1
0022201188,1610612756,Phoenix Suns,1610612759,San Antonio Spurs,21,0,2,0.09399999999999997,42,19,0,2,1
0022201189,1610612765,Detroit Pistons,1610612751,Brooklyn Nets,-15,-9,-4,-0.03500000000000003,-30,-4,-1,1,0
0022201190,1610612754,Indiana Pacers,1610612752,New York Knicks,-9,-1,-3,-0.0030000000000000027,-18,-15,-7,-1,0
0022201191,1610612737,Atlanta Hawks,1610612764,Washington Wizards,18,7,-4,0.03300000000000003,36,9,0,3,1
0022201192,1610612738,Boston Celtics,1610612761,Toronto Raptors,4,0,0,0.016000000000000014,8,-2,-5,3,1
0022201193,1610612749,Milwaukee Bucks,1610612741,Chicago Bulls,13,-2,0,-0.010000000000000009,26,15,-3,-2,1
0022201194,1610612740,New Orleans Pelicans,1610612763,Memphis Grizzlies,7,2,2,0.019000000000000017,14,-5,-1,2,1
0022201195,1610612742,Dallas Mavericks,1610612758,Sacramento Kings,4,-7,6,0.06,8,-18,-3,1,1
0022201196,1610612746,LA Clippers,1610612747,Los Angeles Lakers,7,-4,1,0.018000000000000016,14,-6,5,-1,1
0022201197,1610612753,Orlando Magic,1610612739,Cleveland Cavaliers,-24,-10,1,-0.125,-48,-3,-5,5,0
0022201198,1610612755,Philadelphia 76ers,1610612748,Miami Heat,-28,-16,4,-0.04400000000000004,-56,-10,4,6,0
0022201199,1610612759,San Antonio Spurs,1610612757,Portland Trail Blazers,2,-5,-10,-0.08800000000000002,4,11,2,-1,1
0022201200,1610612762,Utah Jazz,1610612760,Oklahoma City Thunder,-16,-5,0,0.09199999999999997,-32,-5,-7,6,0
0022201201,1610612756,Phoenix Suns,1610612743,Denver Nuggets,4,2,4,-0.01100000000000001,8,-5,-3,-3,1
0022201202,1610612766,Charlotte Hornets,1610612745,Houston Rockets,-3,1,0,-0.03999999999999998,-6,-7,-1,-2,0
0022201203,1610612754,Indiana Pacers,1610612765,Detroit Pistons,-7,5,-3,0.0050000000000000044,-14,0,-5,6,0
0022201204,1610612764,Washington Wizards,1610612748,Miami Heat,6,-3,-1,0.025000000000000022,12,3,-3,1,1
0022201205,1610612737,Atlanta Hawks,1610612755,Philadelphia 76ers,-5,-1,5,0.05400000000000005,-10,-14,1,1,0
0022201206,1610612738,Boston Celtics,1610612761,Toronto Raptors,19,16,5,0.12600000000000006,38,18,-8,13,1
0022201207,1610612751,Brooklyn Nets,1610612753,Orlando Magic,17,10,-3,0.03700000000000003,34,-12,8,-11,1
0022201208,1610612749,Milwaukee Bucks,1610612763,Memphis Grizzlies,-23,-9,-3,-0.11299999999999993,-46,-6,-4,7,0
0022201209,1610612740,New Orleans Pelicans,1610612752,New York Knicks,8,8,5,0.10000000000000003,16,6,-1,2,1
0022201210,1610612742,Dallas Mavericks,1610612741,Chicago Bulls,-3,-1,-1,-0.07100000000000001,-6,-7,1,-2,0
0022201211,1610612758,Sacramento Kings,1610612744,Golden State Warriors,-22,-12,-4,-0.138,-44,-7,4,-12,0
0022201212,1610612747,Los Angeles Lakers,1610612756,Phoenix Suns,14,2,-4,0.07600000000000001,28,7,-1,7,1
0022201213,1610612762,Utah Jazz,1610612743,Denver Nuggets,4,-2,-7,-0.016000000000000014,8,18,2,2,1
0022201214,1610612759,San Antonio Spurs,1610612750,Minnesota Timberwolves,-20,-8,-4,-0.028000000000000025,-40,0,-3,6,0
0022201215,1610612746,LA Clippers,1610612757,Portland Trail Blazers,11,-2,1,-0.0010000000000000009,22,17,-1,2,1
0022201216,1610612738,Boston Celtics,1610612737,Atlanta Hawks,6,6,-2,0.01799999999999996,12,-3,-6,6,1
0022201217,1610612751,Brooklyn Nets,1610612755,Philadelphia 76ers,-29,-9,1,-0.10300000000000004,-58,-8,-4,6,0
0022201218,1610612739,Cleveland Cavaliers,1610612766,Charlotte Hornets,-11,4,0,-0.064,-22,-5,1,-3,0
0022201219,1610612748,Miami Heat,1610612753,Orlando Magic,13,1,2,0.12000000000000005,26,1,-3,4,1
0022201220,1610612752,New York Knicks,1610612754,Indiana Pacers,-5,-4,-1,-0.03600000000000003,-10,9,0,0,0
0022201221,1610612761,Toronto Raptors,1610612749,Milwaukee Bucks,16,1,0,0.04199999999999998,32,7,3,-5,1
0022201222,1610612764,Washington Wizards,1610612745,Houston Rockets,-5,4,-1,-0.066,-10,0,3,-2,0
0022201223,1610612741,Chicago Bulls,1610612765,Detroit Pistons,22,1,4,0.055999999999999994,44,-11,14,-21,1
0022201224,1610612742,Dallas Mavericks,1610612759,San Antonio Spurs,-21,-3,0,-0.064,-42,-23,2,-8,0
0022201225,1610612750,Minnesota Timberwolves,1610612740,New Orleans Pelicans,5,7,5,0.03199999999999997,10,-7,-6,2,1
0022201226,1610612760,Oklahoma City Thunder,1610612763,Memphis Grizzlies,15,5,-2,0.065,30,6,-3,4,1
0022201227,1610612743,Denver Nuggets,1610612758,Sacramento Kings,14,1,-4,0.065,28,17,4,5,1
0022201228,1610612747,Los Angeles Lakers,1610612762,Utah Jazz,11,-3,3,-0.020000000000000018,22,4,0,0,1
0022201229,1610612756,Phoenix Suns,1610612746,LA Clippers,-5,7,-2,-0.066,-10,-6,1,-3,0
0022201230,1610612757,Portland Trail Blazers,1610612744,Golden State Warriors,-56,-22,-3,-0.20399999999999996,-112,-28,-8,-2,0
